id,text,author_username,response_score,response_sentiment,response_tickers,created_at,updated_at
1820524373155229890,"I swear to god, if there was a 5x levered BTC chart out there people would talk about its relative strength vs BTC and how much more gains you make on it",CryptoDonAlt,5.0,Neutral,btc,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1820427850740047974,"People on here comparing this to the COVID crash are just outing themselves as being new to crypto

The COVID crash almost took us to zero, this move is NOTHING compared to it
There was a reasonable fear the whole space would cease to exist and we were buying shitting ourselves",CryptoDonAlt,3.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838954800735830261,"Debates are the new meta at conferences - 

We bring you the summary of all 14 epic debates that centered the industry throughout 2024, from the recent Solana Breakpoint 

A summary by @_kaitoai 👇",_kaitoai,,Neutral,"sol, Solana",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838954803495637395,"https://t.co/8WE5cFdFGM

(credit to @sandraaleow)",_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838954806309962235,"cc'ing the gigabrains -

@DanPaul000
@viktorfischer
@joel_john95
@tarunchitra
@vibhu
@stephensonhmatt
@abhay
@shayonsengupta
@LucaNetz
@frankdegods
@hausoftiffany
@brianlong
@aeyakovenko
@DanPaul000
@hellochow
@masonnystrom
@zmanian
@cindyleowtt
@justsayuluvjo
@DoveyWan
@pkxro
@bfriel_
@Windscar1001
@Scaramucci
@EmilyMMeyers
@mdudas
@LoganJastremski
@TusharJain_
@QwQiao",_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838243918187786307,"Open-sourcing insights from all 75 product launches at Solana Breakpoint 2024.

Made possible with Kaito AI 👇 https://t.co/x5ngnM26bW",_kaitoai,5.0,Neutral,sol,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838243921438372342,"https://t.co/8TAyqgznrc

(credit to @sandraaleow)",_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1838251177773019415,"@solana
@sanctumso
@KaminoFinance
@SkyEcosystem
@MarinadeFinance
@PythNetwork
@FlashTrade_
@SquadsProtocol
@Fluxbeam_bot
@ZetaMarkets
@JamboTechnology
@mantis
@drip_haus
@Polaris_App
@ranger_finance
@wormhole
@EclipseFND
@deBridgeFinance
@Perena__
@humafinance
@KAST_official
@solayer_labs
@Filecoin
@DabbaNetwork
@weRoamxyz
@pipenetwork
@Gradient_HQ
@MagicEden
@tensor_hq
@rendernetwork
@crunchDAO
@moonwalkfitness
@dVINLabs
@ParallelTCG
@frodobots
@WalletConnect
@saydialect
@MetaDAOProject
@travalacom
@formacity
@ArciumHQ
@streamflow_fi
@Forgd_
@helio_pay
@photofinishgame
@coinsph
@Securitize
@margfinance",_kaitoai,,NaN,"sol, Solana, pyth, Pyth Network, render, Render, wormhole, Wormhole, fil, Filecoin",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834522315322704145,"Treasure DAO outside of the top 20 for GameFi mindshare in recent months.

Can a move to ZKsync spur a revival? https://t.co/hYPv5G0lHT",_kaitoai,5.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834258061474591037,"Prices down but $TAO has higher consistent mindshare than ever compared to other AI tokens.

Some very interesting charts to be found anon. https://t.co/fIie4NXe10",_kaitoai,5.0,Neutral,$TAO,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834196342207344674,"RT @danpark012: Time is an investor's most precious asset, and any tool that helps manage it more efficiently is worth its weight in gold.…",_kaitoai,,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834179650899026240,https://t.co/ymeRAhgdXW,_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834144626791288892,"We’ve made our AI Copilot even better.

You can now copy, share, and find the history for all your past searches.

Optimising your workflow, and making it easy to communicate and find research.

Kaito stays shipping 🌊",_kaitoai,5.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833867934365585743,"Alt season tweets peaked at the March top.

Right around the WIF Sphere too.

In retrospect, there were a lot of signs. https://t.co/u6E3BNBfVc",_kaitoai,5.0,Neutral,wif,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833845001614156015,"Great read from @ManoppoMarco.

What Happens When Every Token Gets Restaked?

A TLDR summary 👇",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1844036644590297244,"RT @jasonyeah0503: The mindshare of emerging Layer 1s(@berachain, @monad_xyz, @StoryProtocol, @initiaFDN) in @_kaitoai  over the past three…",_kaitoai,,NaN,NaN,2024-10-10 02:02:50.027222,2024-10-10 02:02:50.027222
1833800769163665551,"Ethereum definitely has one thing - interest.

Despite price underperformance, ETH is second for mindshare on all timeframes.

Many other L1s have had their relevance disappear.",_kaitoai,5.0,Neutral,"eth, Ethereum",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833505082421256534,"Tron's mindshare returning back to normal.

Interest doesn't last long nowadays. https://t.co/xyGSVTnuPP",_kaitoai,5.0,Neutral,"trx, TRON",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834539285132853691,"Many have tried to call the ETHBTC bottom.

None have succeeded. https://t.co/lKGa1wJN1s",_kaitoai,,Neutral,"eth, btc",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834541262302560288,"Eventually, one day, maybe, idk.",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834207723241525509,"Lots of recent competition on the feed for Perps.

Here's a look at the mindshare composition for the top projects over the past 12 months.

@HyperliquidX from one of the lowest, to No.1. https://t.co/xPCXtnYq33",_kaitoai,5.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1834208778075439442,@0xOmnia to heal your roast,_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833935913388241186,"Polymarket, but for Polymarket.

Bets on over 10% crypto mindshare on election day?

At ~2% after yesterday's debate.",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833936228200198544,@HugoMartingale your promotion rides on it,_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833517967327318146,"Get roasted.

Reply with 🫡 and I'll get our AI to roast your account.

Go 👇",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833589865679884474,"Will come back to more in a bit, intern gotta eat",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833519807796232404,OKAY GIMME A SEC I'll get to you,_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833447134340710566,"FriendTech sentiment worse than ever.

...causing $FRIEND to be up 50% today.

Study Canto. https://t.co/LPn6cMdHjJ",_kaitoai,7.0,Positive,$FRIEND,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833427717611786604,"Doodles noticeably making a come back.

Sentiment, mindshare, floor price.

All up in the last couple months.",_kaitoai,7.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833186921046057050,"Bernstein: Bitcoin to $90,000

Saylor: Hold my beer https://t.co/J2CPhB6hxz",_kaitoai,8.0,Positive,"btc, Bitcoin",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833162350205063508,"Few more ""charts look bottomed"" then up only. https://t.co/dP8Or0A2PK",_kaitoai,5.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833123442108792866,"DeSci mindshare still tiny, at around 0.2%.

Lots of the big names in crypto interested in Biotech - including both Vitalik and CZ.

Feels like a narrative that will gain traction eventually. https://t.co/yAt6pRmuMk",_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833083090924683380,"There are disappointing charts.

And then there's FriendTech. https://t.co/lRKeWnKMg2",_kaitoai,3.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833063580368863311,"We had such a great time at Korea Blockchain Week 🇰🇷

Thanks to everyone we got to meet, and our cohosts, including @fraxfinance, @nufflelabs, @getgrass_io and more!

So many exciting things being built, including from us 👀

Next stop, Singapore for #TOKEN2049 - see you there! https://t.co/00s1WBngJl",_kaitoai,5.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833045526163382327,"Another loss for midcurvers (me).

If you'd have bought when people first started calling $SUI the Solana killer...

You'd be up nearly 2x right now. https://t.co/vKWqUlXakY",_kaitoai,6.0,Positive,"$SUI, sol",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832715112370569590,gm to the 10 people still here 🫡,_kaitoai,1.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832375205936722039,"A market crash, a dog listing, a Kamala endorsement, and a liquidated ETF.

Today's top gainers for mindshare. https://t.co/9IHDpoXRKF",_kaitoai,5.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833490020818129028,"Binance recently released their September report.

Some highlights:

- Stablecoin tx count nearing an ATH
- DeFi TVL decreased by 15.8% in August
- Sui, Symbiotic & SunPump outperformed
- Activity focused on Solana and CELO

A larger TLDR from our AI 👇",_kaitoai,5.0,Neutral,"sui,sol",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833490240377389481,"Clearly the key is to create a project beginning with S

So welcome to Saito.",_kaitoai,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833190553233588348,What we really want on iPhones. https://t.co/EEGWfg6zNo,_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1833190679809237271,soon,_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832083330822734114,"ETH’s price up +0.1% in 2024

An incredible store of value",_kaitoai,5.0,Positive,eth,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832100923918934149,"Yes ik, ETH has been, over the long term, an incredible investment

It's just a cope shitpost my dear friends",_kaitoai,5.0,Neutral,eth,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832094341118284257,"5 Cool Bittensor Subnets to Test Out

Great write up from Bankless on Bittensor subnets.

Super excited to show you all what we've been building in the background using OpenKaito's Subnet 5.

Soon 👉 @openkaito",_kaitoai,5.0,Positive,tao,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1832094344414986569,"Click below to read the full article from @BanklessHQ!

https://t.co/eMqVhFB8ad",_kaitoai,,NaN,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831994164126322882,"Berachain mindshare up only this week

Vape2Earn gets the people talking kek",_kaitoai,5.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831969720373031278,"Market continues to go down.

$HNT continues to go up. https://t.co/CRjdL7NCiF",_kaitoai,5.0,Neutral,$HNT,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831753898425807212,"""Bear market"" mentions are still so low.

I'm amazed at this point. https://t.co/suhwPFKB0c",_kaitoai,3.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831747943453618356,"Some alts back to late 2022 prices?

Bros... https://t.co/WJZ6jsndip",_kaitoai,3.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831690320058135024,"$100s of millions raised for SocialFi.

And mindshare looks like this.

Not great.",_kaitoai,5.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1831669333241524589,"Wonder if we see more of a DeFi push from Solana over the next year.

Mindshare in the sector still very ETH leaning. https://t.co/eU1DdL3ibf",_kaitoai,5.0,Neutral,"sol, eth",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1827395032778788939,Hehe https://t.co/MV7Xy8ifmQ,CryptoDonAlt,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1826992341049041327,"Stops at breakeven, locked in 1R, zoom zoom, bang bang, sniper gang https://t.co/Lx5emtY5gI",CryptoDonAlt,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1827039475848900789,Just gotta shitpost every high until it actually breaks out https://t.co/oPvmINESlc,CryptoDonAlt,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825777182821532133,It's nice to wake up to some green for a change,CryptoDonAlt,5.0,Positive,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825904165723234519,"I leave for 8 hours and come back and it is already ruined

Market telling us it's not ok to be grateful for the little things, we all have to be miserable instead",CryptoDonAlt,5.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825575426976018501,So this meme super cycle... is it in the room with us right now? https://t.co/WJQLx2SXPo,CryptoDonAlt,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825590603239010472,"Will there be memes rallying again? For sure, maybe even some that rallied last time

Anyone holding the shit you guys are promoting once it is all said and done is going to take a huge fat L though and you know it

They're all gonna end up like Boden did, some sooner, some later",CryptoDonAlt,7.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825591055955407121,"Bunch of people promoting this garbage feeling morally superior to people shilling HEX

You're not, you're the exact same just dressed differently",CryptoDonAlt,5.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825156169410777136,"Unpopular opinion but I wouldn't mind missing out on SOL going from $100 to $500, things go up, things go down, who cares

But I wouldn't be fine to miss out on ETH going from $2000 to $6000

It's brain damage isn't it",CryptoDonAlt,5.0,Neutral,"sol, eth",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825164717305774240,"It's like making money longing vs making money shorting

You might make more shorting but it always feels a lil dirty and you feel a little bit empty inside after

While if you long all the bros are killing it and the world seems like a better place",CryptoDonAlt,5.0,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825168804994863201,"I also think if the market moves to the downside from here SOL is gonna underperform ETH

So being wrong on SOL would hurt as much if not more than the upside you'd get if you're right on ETH

It's a risk to reward kinda thing most of all, I'm surprised this is this controversal",CryptoDonAlt,5.0,Neutral,"sol, eth",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825117675212640716,"ETH got an ETF and went to fucking $2100

And the ETHtards have been punished so badly they don't even find that surprising anymore

Shit is comedic, the only way it'd be even funnier if it made a new ATH now",CryptoDonAlt,7.0,Negative,eth,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825108772118835663,Gonna be a good weekly close this week on ETH at least,CryptoDonAlt,5.0,Positive,eth,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1825107118627692699,"New paradigm

Whenever either candidate opens their mouths and actually speaks they lose odds

The state of things LMAO",CryptoDonAlt,3.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1824718137486397660,"Pumpfun was an insider job by Larry Fink to steal your BTC and ETH

And you all fell for it and are now BTC and ETHless trading vapor believing in the meme supercycle

Terrible",CryptoDonAlt,8.0,Negative,"btc, eth",2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1824492125628903453,"Trump appears really weak lately

People blame it on his age, on him being not fully there anymore, and a whole lot of other things, and while I think these are all valid I also think the dude is probably battling severe PTSD

You don't cheat death like that and walk away fine",CryptoDonAlt,6.0,Negative,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
1824483562843668944,"Butt and gut say up, brain says down

The duality of a duck",CryptoDonAlt,,Neutral,NaN,2024-10-09 04:11:39.506211,2024-10-09 04:11:39.506211
